name,email,sector,city,phone,website,address,formations,description,url
"ESAV - Ecole supérieure d'audiovisuel, Université Toulouse II",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-esav_ecole_superieure_d_audiovisuel_universite_toulouse_ii-1959
"Université de la mode, Université Lumière - Lyon 2",Non trouvé,Unité de formation et de recherche,Lyon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_la_mode_universite_lumiere_lyon_2-5946
Université Paris Ouest Nanterre La Défense - UFR Systèmes Industriels et Techniques de Communication,Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_ouest_nanterre_la_defense_ufr_systemes_industriels_et_techniques_de_communication-5952
"UFR STHI - département STAPS Font-Romeu, Université de Perpignan Via Domitia",Non trouvé,Unité de formation et de recherche,Perpignan,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sthi_departement_staps_font_romeu_universite_de_perpignan_via_domitia-5954
"UFR Terre, environnement, biodiversité, Université Pierre et Marie Curie - UPMC",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_terre_environnement_biodiversite_universite_pierre_et_marie_curie_upmc-5955
"UFR STHI - département de Mende : tourisme et multimédia, Université de Perpignan Via Domitia",Non trouvé,Unité de formation et de recherche,Mende,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sthi_departement_de_mende_tourisme_et_multimedia_universite_de_perpignan_via_domitia-5957
Université Paris I Panthéon-Sorbonne - UFR 12 Travail et études sociales AES et droit social,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_12_travail_et_etudes_sociales_aes_et_droit_social-5958
"UFR TES - UFR Territoires, environnements, sociétés, Université Vincennes-Saint-Denis",Non trouvé,Unité de formation et de recherche,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_tes_ufr_territoires_environnements_societes_universite_vincennes_saint_denis-5959
Université Paris Ouest Nanterre La Défense - Systèmes Industriels et Techniques de Communication,Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_ouest_nanterre_la_defense_systemes_industriels_et_techniques_de_communication-5960
"UFR sciences vie, terre et environnement, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_vie_terre_et_environnement_universite_de_bourgogne-5962
"UFR STAPS, Université Paris-Sud 11",Non trouvé,Unité de formation et de recherche,Évry-Courcouronnes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_universite_paris_sud_11-5963
"UFR Sciences sociales, Université Rennes 2",Non trouvé,Unité de formation et de recherche,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_sociales_universite_rennes_2-5964
UFR STAPS - Université Montpellier,Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_universite_montpellier-5965
"STAPS - UFR sport et éducation physique, Université de Bretagne Occidentale",Non trouvé,Unité de formation et de recherche,Quimper,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-staps_ufr_sport_et_education_physique_universite_de_bretagne_occidentale-5966
"UFR sciences techniques et gestion de l'industrie, site de Montbeliard, Université de Franche-Comté",Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_techniques_et_gestion_de_l_industrie_site_de_montbeliard_universite_de_franche_comte-5967
"UFR STAPS - UFR STAPS Faculté des sciences du sport, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_staps_faculte_des_sciences_du_sport_universite_de_bourgogne-5968
"UFR Sciences sociales, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_sociales_universite_paris_diderot-5970
UFR Sciences sociales (site de Saint-Brieuc) - Université Rennes 2,Non trouvé,Unité de formation et de recherche,Saint-Brieuc,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_sociales_site_de_saint_brieuc_universite_rennes_2-5971
"UFR sciences pharmaceutiques et biologiques, Nancy-Université - Université Henri Poincaré",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_pharmaceutiques_et_biologiques_nancy_universite_universite_henri_poincare-5972
"UFR Sciences Pharmaceutiques et Biologiques - Faculté de pharmacie, Université Paris Descartes",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_pharmaceutiques_et_biologiques_faculte_de_pharmacie_universite_paris_descartes-5973
"UFR sciences médicales, Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_medicales_universite_bordeaux_ii-5974
"UFR Sciences humaines, Université Rennes 2",Non trouvé,Unité de formation et de recherche,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_humaines_universite_rennes_2-5975
"UFR Sciences médicales, Nancy-Université - Université Henri Poincaré",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_medicales_nancy_universite_universite_henri_poincare-5976
"UFR Sciences Humaines et Sociales, Université Paris Descartes",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_humaines_et_sociales_universite_paris_descartes-5977
"UFR Arts, lettres, langues Metz, Université de Lorraine",Non trouvé,Unité de formation et de recherche,Metz,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_arts_lettres_langues_metz_universite_de_lorraine-5978
"SciFA - UFR Sciences fondamentales et appliquées, Université Paul Verlaine de Metz",Non trouvé,Unité de formation et de recherche,Metz,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-scifa_ufr_sciences_fondamentales_et_appliquees_universite_paul_verlaine_de_metz-5979
"UFR STAPS - UFR sciences et techniques des activités physiques et sportives, Université de Nantes",Non trouvé,Unité de formation et de recherche,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_sciences_et_techniques_des_activites_physiques_et_sportives_universite_de_nantes-5980
"UFR sciences et techniques, Université Pau et Pays de l'Adour",Non trouvé,Unité de formation et de recherche,Pau,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_et_techniques_universite_pau_et_pays_de_l_adour-5981
"UFR STAPS - UFR sciences et techniques des activités physiques et sportives STAPS, Université Toulouse III",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_sciences_et_techniques_des_activites_physiques_et_sportives_staps_universite_toulouse_iii-5982
"UFR STAPS - UFR sciences et techniques des activités physiques et sportives STAPS, Université de Nice - Sophia Antipolis",Non trouvé,Unité de formation et de recherche,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_sciences_et_techniques_des_activites_physiques_et_sportives_staps_universite_de_nice_sophia_antipolis-5984
"UFR STAPS - UFR sciences et techniques des activités physiques et sportives STAPS, Université de Franche-Comté",Non trouvé,Unité de formation et de recherche,Besançon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_sciences_et_techniques_des_activites_physiques_et_sportives_staps_universite_de_franche_comte-5985
"UFR STAPS - UFR sciences et techniques des activités physiques et sportives, Université de Reims Champagne-Ardenne",Non trouvé,Unité de formation et de recherche,Reims,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_sciences_et_techniques_des_activites_physiques_et_sportives_universite_de_reims_champagne_ardenne-5986
"UFR Sciences humaines cliniques, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_humaines_cliniques_universite_paris_diderot-5987
"UFR sciences historiques et géographiques, musicologie, Nancy-Université - Nancy 2",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_historiques_et_geographiques_musicologie_nancy_universite_nancy_2-5988
"UFR Sciences et technologie, Université Paris-Est Créteil Val-de-Marne",Non trouvé,Unité de formation et de recherche,Créteil,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_et_technologie_universite_paris_est_creteil_val_de_marne-5989
"UFR STAPS (Sciences et Techniques des Activités Physiques et Sportives), Université Paris Descartes",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_sciences_et_techniques_des_activites_physiques_et_sportives_universite_paris_descartes-5990
"UFR STAPS - UFR sciences et techniques des activités physiques et sportives STAPS, Université Paris-Est Marne-La-Vallée",Non trouvé,Unité de formation et de recherche,Melun,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_sciences_et_techniques_des_activites_physiques_et_sportives_staps_universite_paris_est_marne_la_vallee-5991
"UFR STAPS - UFR sciences et techniques des activités physiques et sportives STAPS, Université du Sud Toulon - Var",Non trouvé,Unité de formation et de recherche,Toulon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_sciences_et_techniques_des_activites_physiques_et_sportives_staps_universite_du_sud_toulon_var-5992
"SCIMS - UFR sciences et modélisation, Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-scims_ufr_sciences_et_modelisation_universite_bordeaux_ii-5993
"UFR STAPS - UFR sciences et techniques des activités physiques et sportives STAPS, Université de Caen Basse-Normandie",Non trouvé,Unité de formation et de recherche,Caen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_staps_ufr_sciences_et_techniques_des_activites_physiques_et_sportives_staps_universite_de_caen_basse_normandie-5994
"UFR sciences des territoires et de la communication, Université Bordeaux III",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_des_territoires_et_de_la_communication_universite_bordeaux_iii-5995
"UFR sciences du langage, Nancy-Université - Nancy 2",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_du_langage_nancy_universite_nancy_2-5996
"UFR Sciences de l'information et de la communication - Institut Ingémédia, Université du Sud Toulon - Var",Non trouvé,Unité de formation et de recherche,Toulon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_de_l_information_et_de_la_communication_institut_ingemedia_universite_du_sud_toulon_var-5997
"UFR Sciences de l'éducation, psychanalyse et FLE, Université Vincennes-Saint-Denis",Non trouvé,Unité de formation et de recherche,Saint-Denis,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_de_l_education_psychanalyse_et_fle_universite_vincennes_saint_denis-5999
"UFR SVE - UFR sciences de la vie et de l'environnement, Université Rennes 1",Non trouvé,Unité de formation et de recherche,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sve_ufr_sciences_de_la_vie_et_de_l_environnement_universite_rennes_1-6000
"UFR sciences et techniques antenne d'Auxerre, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Auxerre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_et_techniques_antenne_d_auxerre_universite_de_bourgogne-6001
"UFR sciences et techniques de la côte basque, Université Pau et Pays de l'Adour",Non trouvé,Unité de formation et de recherche,Pau,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_et_techniques_de_la_cote_basque_universite_pau_et_pays_de_l_adour-6002
"UFR sciences et techniques des activites physiques et sportives, Université Clermont-Ferrand II",Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_et_techniques_des_activites_physiques_et_sportives_universite_clermont_ferrand_ii-6003
Université Paris Ouest Nanterre La Défense - UFR Sciences et Techniques des Activités Physiques et Sportives,Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_ouest_nanterre_la_defense_ufr_sciences_et_techniques_des_activites_physiques_et_sportives-6004
"UFR SDL - UFR Sciences du langage, Université Vincennes-Saint-Denis",Non trouvé,Unité de formation et de recherche,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sdl_ufr_sciences_du_langage_universite_vincennes_saint_denis-6005
"UFR Sciences du vivant, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_du_vivant_universite_paris_diderot-6006
"UFR Sciences de l'éducation , sciences sociales, sciences et techniques des activités sportives, Université Paris-Est Créteil Val-de-Marne",Non trouvé,Unité de formation et de recherche,Créteil,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_sciences_de_l_education_sciences_sociales_sciences_et_techniques_des_activites_sportives_universite_paris_est_creteil_val_de_marne-6007
